GeneId,GeneName,Chromosome,Strand,Position,Type,FragCount,SplicedFragCount,TotalDepth,TranscriptInfo
ENSG00000132155,RAF1,3,-1,12627180,DONOR,108,1,327,ENST00000251849-14;ENST00000442415-15;ENST00000432427-11;ENST00000423275-13;ENST00000542177-13;ENST00000534997-10;ENST00000471449-1
ENSG00000132155,RAF1,3,-1,12629136,ACCEPTOR,38,0,368,ENST00000251849-13;ENST00000442415-14;ENST00000432427-10;ENST00000423275-12;ENST00000542177-12;ENST00000534997-9;ENST00000475353-3
ENSG00000132155,RAF1,3,-1,12632473,ACCEPTOR,61,27,520,ENST00000460610-3;ENST00000251849-12;ENST00000442415-13;ENST00000432427-9;ENST00000423275-11;ENST00000465826-7;ENST00000475353-2;ENST00000542177-11;ENST00000534997-8;ENST00000494557-2
ENSG00000132155,RAF1,3,-1,12633207,DONOR,16,0,514,ENST00000251849-11;ENST00000442415-12;ENST00000432427-8;ENST00000423275-10;ENST00000465826-6;ENST00000460610-2;ENST00000542177-10;ENST00000534997-7;ENST00000475353-1;ENST00000494557-1
ENSG00000132155,RAF1,3,-1,12641190,DONOR,51,2,490,ENST00000251849-10;ENST00000442415-11;ENST00000432427-7;ENST00000423275-9;ENST00000465826-4;ENST00000542177-9;ENST00000534997-6;ENST00000460610-1
ENSG00000132155,RAF1,3,-1,12641307,ACCEPTOR,10,0,360,ENST00000251849-10;ENST00000442415-11;ENST00000432427-7;ENST00000423275-9;ENST00000465826-4;ENST00000542177-9;ENST00000534997-6
ENSG00000132155,RAF1,3,-1,12641651,DONOR,30,1,376,ENST00000251849-9;ENST00000442415-10;ENST00000432427-6;ENST00000423275-8;ENST00000465826-3;ENST00000542177-8;ENST00000534997-5
ENSG00000132155,RAF1,3,-1,12641778,ACCEPTOR,8,0,939,ENST00000251849-9;ENST00000442415-10;ENST00000432427-6;ENST00000423275-8;ENST00000465826-3;ENST00000542177-8;ENST00000534997-5
ENSG00000132155,RAF1,3,-1,12641914,ACCEPTOR,79,9,802,ENST00000251849-8;ENST00000442415-9;ENST00000432427-5;ENST00000423275-7;ENST00000465826-2;ENST00000542177-7;ENST00000534997-4
ENSG00000132155,RAF1,3,-1,12645635,DONOR,13,0,724,ENST00000465826-1;ENST00000251849-7;ENST00000442415-7;ENST00000432427-4;ENST00000423275-6;ENST00000491290-3;ENST00000542177-6;ENST00000534997-3
ENSG00000132155,RAF1,3,-1,12645788,ACCEPTOR,110,60,1041,ENST00000416093-5;ENST00000251849-7;ENST00000442415-7;ENST00000432427-4;ENST00000423275-6;ENST00000491290-3;ENST00000542177-6;ENST00000534997-3
ENSG00000132155,RAF1,3,-1,12647700,DONOR,6,0,916,ENST00000251849-6;ENST00000442415-6;ENST00000423275-5;ENST00000491290-2;ENST00000542177-5
ENSG00000132155,RAF1,3,-1,12647798,ACCEPTOR,46,1,819,ENST00000251849-6;ENST00000442415-6;ENST00000423275-5;ENST00000491290-2;ENST00000542177-5
ENSG00000132155,RAF1,3,-1,12650422,ACCEPTOR,6,0,516,ENST00000251849-5;ENST00000442415-5;ENST00000432427-3;ENST00000423275-4;ENST00000416093-4;ENST00000542177-4;ENST00000534997-2;ENST00000492690-3
ENSG00000132155,RAF1,3,-1,12650732,DONOR,39,4,549,ENST00000251849-4;ENST00000442415-4;ENST00000432427-2;ENST00000423275-3;ENST00000416093-3;ENST00000492690-2;ENST00000542177-3;ENST00000534997-1
ENSG00000132155,RAF1,3,-1,12650834,ACCEPTOR,34,25,505,ENST00000251849-4;ENST00000442415-4;ENST00000432427-2;ENST00000423275-3;ENST00000416093-3;ENST00000492690-2;ENST00000542177-3
ENSG00000132155,RAF1,3,-1,12653449,DONOR,18,0,471,ENST00000492690-1;ENST00000251849-3;ENST00000442415-3;ENST00000432427-1
ENSG00000132155,RAF1,3,-1,12653561,ACCEPTOR,58,34,564,ENST00000251849-3;ENST00000442415-3
ENSG00000132155,RAF1,3,-1,12660014,DONOR,42,0,604,ENST00000251849-2;ENST00000442415-2;ENST00000423275-2;ENST00000416093-2;ENST00000542177-2
ENSG00000132155,RAF1,3,-1,12660246,ACCEPTOR,71,37,529,ENST00000251849-2;ENST00000442415-2;ENST00000423275-2;ENST00000416093-2;ENST00000542177-2
ENSG00000132155,RAF1,3,-1,12705312,DONOR,82,0,520,ENST00000442415-1;ENST00000423275-1;ENST00000416093-1;ENST00000251849-1;ENST00000542177-1
ENSG00000134250,NOTCH2,1,-1,120459317,ACCEPTOR,12,6,293,ENST00000256646-34
ENSG00000134250,NOTCH2,1,-1,120460288,DONOR,15,0,287,ENST00000256646-33
ENSG00000134250,NOTCH2,1,-1,120460385,ACCEPTOR,19,11,224,ENST00000256646-33
ENSG00000134250,NOTCH2,1,-1,120461029,DONOR,9,0,215,ENST00000256646-32
ENSG00000134250,NOTCH2,1,-1,120461176,ACCEPTOR,25,15,157,ENST00000256646-32
ENSG00000134250,NOTCH2,1,-1,120462236,ACCEPTOR,9,7,108,ENST00000256646-31
ENSG00000134250,NOTCH2,1,-1,120462852,DONOR,3,0,108,ENST00000256646-30
ENSG00000134250,NOTCH2,1,-1,120463020,ACCEPTOR,19,17,231,ENST00000256646-30
ENSG00000134250,NOTCH2,1,-1,120464336,DONOR,17,0,230,ENST00000256646-29
ENSG00000134250,NOTCH2,1,-1,120464432,ACCEPTOR,5,2,149,ENST00000256646-29
ENSG00000134250,NOTCH2,1,-1,120464859,DONOR,3,0,148,ENST00000256646-28
ENSG00000134250,NOTCH2,1,-1,120465069,ACCEPTOR,5,0,209,ENST00000256646-28
ENSG00000134250,NOTCH2,1,-1,120465401,ACCEPTOR,14,8,167,ENST00000256646-27;ENST00000493703-2
ENSG00000134250,NOTCH2,1,-1,120466260,DONOR,4,0,164,ENST00000493703-1;ENST00000256646-26
ENSG00000134250,NOTCH2,1,-1,120467928,DONOR,17,1,143,ENST00000256646-25
ENSG00000134250,NOTCH2,1,-1,120468433,ACCEPTOR,6,2,98,ENST00000256646-25
ENSG00000134250,NOTCH2,1,-1,120469122,DONOR,12,1,111,ENST00000256646-24
ENSG00000134250,NOTCH2,1,-1,120469234,ACCEPTOR,17,16,127,ENST00000256646-24
ENSG00000134250,NOTCH2,1,-1,120471599,DONOR,10,0,131,ENST00000256646-23
ENSG00000134250,NOTCH2,1,-1,120471835,ACCEPTOR,24,18,254,ENST00000256646-23
ENSG00000134250,NOTCH2,1,-1,120478227,ACCEPTOR,14,9,148,ENST00000256646-22;ENST00000478864-2
ENSG00000134250,NOTCH2,1,-1,120479905,DONOR,6,0,150,ENST00000256646-21;ENST00000478864-1
ENSG00000134250,NOTCH2,1,-1,120480089,ACCEPTOR,8,2,84,ENST00000256646-21
ENSG00000134250,NOTCH2,1,-1,120480480,DONOR,12,0,83,ENST00000256646-20
ENSG00000134250,NOTCH2,1,-1,120480633,ACCEPTOR,8,4,103,ENST00000256646-20
ENSG00000134250,NOTCH2,1,-1,120483178,DONOR,5,0,104,ENST00000256646-19
ENSG00000134250,NOTCH2,1,-1,120483379,ACCEPTOR,11,8,118,ENST00000256646-19
ENSG00000134250,NOTCH2,1,-1,120484149,DONOR,4,0,127,ENST00000256646-18
ENSG00000134250,NOTCH2,1,-1,120484377,ACCEPTOR,5,0,92,ENST00000256646-18
ENSG00000134250,NOTCH2,1,-1,120491037,DONOR,10,0,99,ENST00000256646-17
ENSG00000134250,NOTCH2,1,-1,120491189,ACCEPTOR,24,11,161,ENST00000256646-17
ENSG00000134250,NOTCH2,1,-1,120491630,DONOR,28,0,164,ENST00000256646-16
ENSG00000134250,NOTCH2,1,-1,120491749,ACCEPTOR,33,10,224,ENST00000256646-16
ENSG00000134250,NOTCH2,1,-1,120493460,ACCEPTOR,29,23,240,ENST00000479412-14;ENST00000256646-15
ENSG00000134250,NOTCH2,1,-1,120496166,DONOR,21,0,244,ENST00000256646-14;ENST00000479412-13
ENSG00000134250,NOTCH2,1,-1,120496311,ACCEPTOR,12,6,205,ENST00000256646-14;ENST00000479412-13
ENSG00000134250,NOTCH2,1,-1,120497855,ACCEPTOR,18,5,240,ENST00000256646-13;ENST00000479412-12
ENSG00000134250,NOTCH2,1,-1,120502015,DONOR,18,0,244,ENST00000256646-12;ENST00000479412-11
ENSG00000134250,NOTCH2,1,-1,120502125,ACCEPTOR,13,2,126,ENST00000256646-12;ENST00000479412-11
ENSG00000134250,NOTCH2,1,-1,120506197,DONOR,13,0,122,ENST00000256646-11;ENST00000479412-10
ENSG00000134250,NOTCH2,1,-1,120506430,ACCEPTOR,30,16,204,ENST00000256646-11;ENST00000479412-10
ENSG00000134250,NOTCH2,1,-1,120508076,DONOR,30,1,206,ENST00000256646-10;ENST00000479412-9
ENSG00000134250,NOTCH2,1,-1,120508189,ACCEPTOR,8,5,157,ENST00000256646-10;ENST00000479412-9
ENSG00000134250,NOTCH2,1,-1,120508999,DONOR,9,0,159,ENST00000256646-9;ENST00000479412-8
ENSG00000134250,NOTCH2,1,-1,120509112,ACCEPTOR,9,5,158,ENST00000256646-9;ENST00000479412-8
ENSG00000134250,NOTCH2,1,-1,120510056,DONOR,11,0,159,ENST00000256646-8;ENST00000479412-7
ENSG00000134250,NOTCH2,1,-1,120510244,ACCEPTOR,5,3,102,ENST00000256646-8;ENST00000479412-7
ENSG00000134250,NOTCH2,1,-1,120510700,DONOR,3,0,101,ENST00000256646-7;ENST00000479412-6
ENSG00000134250,NOTCH2,1,-1,120510855,ACCEPTOR,4,1,113,ENST00000256646-7;ENST00000479412-6
ENSG00000134250,NOTCH2,1,-1,120512134,DONOR,6,0,115,ENST00000256646-6;ENST00000479412-5
ENSG00000134250,NOTCH2,1,-1,120512367,ACCEPTOR,16,11,161,ENST00000256646-6;ENST00000479412-5
ENSG00000134250,NOTCH2,1,-1,120529583,DONOR,13,0,161,ENST00000256646-5;ENST00000479412-4
ENSG00000134250,NOTCH2,1,-1,120529705,ACCEPTOR,22,7,254,ENST00000256646-5;ENST00000479412-4
ENSG00000134250,NOTCH2,1,-1,120539620,DONOR,27,2,269,ENST00000256646-4;ENST00000479412-3;ENST00000602566-5
ENSG00000134250,NOTCH2,1,-1,120539955,ACCEPTOR,26,10,376,ENST00000256646-4;ENST00000479412-3;ENST00000602566-5
ENSG00000134250,NOTCH2,1,-1,120548211,ACCEPTOR,1,1,1888,ENST00000489731-2;ENST00000256646-3;ENST00000479412-2;ENST00000602566-4
ENSG00000134250,NOTCH2,1,-1,120572529,DONOR,3,1,1983,ENST00000489731-1;ENST00000256646-2;ENST00000602566-3
ENSG00000134250,NOTCH2,1,-1,120572610,ACCEPTOR,3,2,119,ENST00000256646-2;ENST00000602566-3
ENSG00000074181,NOTCH3,19,-1,15272525,ACCEPTOR,39,31,415,ENST00000595514-5;ENST00000263388-33
ENSG00000074181,NOTCH3,19,-1,15273373,ACCEPTOR,28,17,356,ENST00000597756-3;ENST00000263388-32;ENST00000595514-4
ENSG00000074181,NOTCH3,19,-1,15276179,DONOR,10,1,348,ENST00000263388-31;ENST00000595514-3;ENST00000597756-2
ENSG00000074181,NOTCH3,19,-1,15276326,ACCEPTOR,61,49,559,ENST00000263388-31;ENST00000595514-3;ENST00000597756-2
ENSG00000074181,NOTCH3,19,-1,15276902,ACCEPTOR,14,11,262,ENST00000263388-30
ENSG00000074181,NOTCH3,19,-1,15278060,DONOR,9,0,313,ENST00000263388-29;ENST00000595514-2
ENSG00000074181,NOTCH3,19,-1,15278222,ACCEPTOR,13,8,155,ENST00000263388-29;ENST00000595514-2
ENSG00000074181,NOTCH3,19,-1,15280897,DONOR,29,1,161,ENST00000263388-28;ENST00000595514-1
ENSG00000074181,NOTCH3,19,-1,15280981,ACCEPTOR,3,0,170,ENST00000263388-28
ENSG00000074181,NOTCH3,19,-1,15281142,DONOR,18,0,175,ENST00000263388-27
ENSG00000074181,NOTCH3,19,-1,15281364,ACCEPTOR,8,6,113,ENST00000263388-27
ENSG00000074181,NOTCH3,19,-1,15281482,DONOR,3,0,109,ENST00000263388-26
ENSG00000074181,NOTCH3,19,-1,15281636,ACCEPTOR,23,18,267,ENST00000263388-26
ENSG00000074181,NOTCH3,19,-1,15285211,ACCEPTOR,30,27,256,ENST00000263388-25
ENSG00000074181,NOTCH3,19,-1,15288336,DONOR,6,0,270,ENST00000263388-24
ENSG00000074181,NOTCH3,19,-1,15288901,ACCEPTOR,10,5,64,ENST00000263388-24;ENST00000601011-23
ENSG00000074181,NOTCH3,19,-1,15289752,ACCEPTOR,16,12,175,ENST00000595045-3;ENST00000263388-23;ENST00000601011-22;ENST00000600841-2
ENSG00000074181,NOTCH3,19,-1,15289836,DONOR,12,0,182,ENST00000600841-1;ENST00000263388-22;ENST00000601011-21;ENST00000595045-2
ENSG00000074181,NOTCH3,19,-1,15290093,ACCEPTOR,30,25,224,ENST00000263388-22;ENST00000601011-21;ENST00000595045-2
ENSG00000074181,NOTCH3,19,-1,15290175,DONOR,17,0,226,ENST00000263388-21;ENST00000601011-20;ENST00000595045-1
ENSG00000074181,NOTCH3,19,-1,15290883,DONOR,3,0,306,ENST00000263388-20;ENST00000601011-19
ENSG00000074181,NOTCH3,19,-1,15291067,ACCEPTOR,7,7,88,ENST00000263388-20;ENST00000601011-19
ENSG00000074181,NOTCH3,19,-1,15291492,DONOR,7,0,85,ENST00000263388-19;ENST00000601011-18
ENSG00000074181,NOTCH3,19,-1,15291639,ACCEPTOR,4,4,65,ENST00000263388-19;ENST00000601011-18
ENSG00000074181,NOTCH3,19,-1,15291973,ACCEPTOR,26,14,315,ENST00000263388-18;ENST00000601011-17
ENSG00000074181,NOTCH3,19,-1,15292612,ACCEPTOR,9,1,676,ENST00000263388-17;ENST00000601011-16
ENSG00000074181,NOTCH3,19,-1,15295106,DONOR,7,0,591,ENST00000263388-16
ENSG00000074181,NOTCH3,19,-1,15295261,ACCEPTOR,16,10,203,ENST00000263388-16
ENSG00000074181,NOTCH3,19,-1,15295717,DONOR,14,0,288,ENST00000263388-15;ENST00000601011-15
ENSG00000074181,NOTCH3,19,-1,15295830,ACCEPTOR,37,30,461,ENST00000263388-15;ENST00000601011-15
ENSG00000074181,NOTCH3,19,-1,15296068,DONOR,37,1,469,ENST00000263388-14;ENST00000601011-14
ENSG00000074181,NOTCH3,19,-1,15296219,ACCEPTOR,23,8,217,ENST00000263388-14;ENST00000601011-14
ENSG00000074181,NOTCH3,19,-1,15296298,DONOR,15,0,210,ENST00000263388-13;ENST00000601011-13
ENSG00000074181,NOTCH3,19,-1,15296490,ACCEPTOR,58,24,498,ENST00000263388-13;ENST00000601011-13
ENSG00000074181,NOTCH3,19,-1,15297689,DONOR,30,0,471,ENST00000263388-12;ENST00000601011-12
ENSG00000074181,NOTCH3,19,-1,15297799,ACCEPTOR,64,36,458,ENST00000263388-12;ENST00000601011-12
ENSG00000074181,NOTCH3,19,-1,15297916,DONOR,52,2,445,ENST00000263388-11;ENST00000601011-11
ENSG00000074181,NOTCH3,19,-1,15298149,ACCEPTOR,27,19,330,ENST00000263388-11;ENST00000601011-11
ENSG00000074181,NOTCH3,19,-1,15298692,DONOR,22,1,331,ENST00000263388-10;ENST00000601011-10
ENSG00000074181,NOTCH3,19,-1,15298805,ACCEPTOR,16,11,238,ENST00000263388-10;ENST00000601011-10
ENSG00000074181,NOTCH3,19,-1,15299046,DONOR,10,1,236,ENST00000263388-9;ENST00000601011-9
ENSG00000074181,NOTCH3,19,-1,15299159,ACCEPTOR,16,12,183,ENST00000263388-9;ENST00000601011-9
ENSG00000074181,NOTCH3,19,-1,15299800,DONOR,8,0,191,ENST00000263388-8;ENST00000601011-8
ENSG00000074181,NOTCH3,19,-1,15299985,ACCEPTOR,27,18,225,ENST00000263388-8;ENST00000601011-8
ENSG00000074181,NOTCH3,19,-1,15300084,DONOR,14,1,230,ENST00000263388-7;ENST00000601011-7
ENSG00000074181,NOTCH3,19,-1,15300239,ACCEPTOR,27,18,341,ENST00000263388-7;ENST00000601011-7
ENSG00000074181,NOTCH3,19,-1,15302235,DONOR,29,0,348,ENST00000263388-6;ENST00000601011-6
ENSG00000074181,NOTCH3,19,-1,15302468,ACCEPTOR,25,13,276,ENST00000263388-6;ENST00000601011-6
ENSG00000074181,NOTCH3,19,-1,15302556,DONOR,19,0,264,ENST00000263388-5;ENST00000601011-5
ENSG00000074181,NOTCH3,19,-1,15302678,ACCEPTOR,17,12,200,ENST00000263388-5;ENST00000601011-5
ENSG00000074181,NOTCH3,19,-1,15302771,DONOR,13,1,203,ENST00000263388-4;ENST00000601011-4
ENSG00000074181,NOTCH3,19,-1,15303109,ACCEPTOR,53,45,448,ENST00000263388-4;ENST00000601011-4
ENSG00000074181,NOTCH3,19,-1,15303188,DONOR,19,2,445,ENST00000263388-3;ENST00000601011-3
ENSG00000074181,NOTCH3,19,-1,15303330,ACCEPTOR,5,0,133,ENST00000263388-3;ENST00000601011-3
ENSG00000074181,NOTCH3,19,-1,15308311,DONOR,11,0,131,ENST00000263388-2;ENST00000601011-2
ENSG00000074181,NOTCH3,19,-1,15308389,ACCEPTOR,4,3,45,ENST00000263388-2;ENST00000601011-2
ENSG00000095002,MSH2,2,1,47630541,DONOR,7,0,123,ENST00000454849-2;ENST00000543555-2
ENSG00000095002,MSH2,2,1,47635540,ACCEPTOR,4,0,122,ENST00000233146-2;ENST00000454849-3;ENST00000406134-2;ENST00000543555-3
ENSG00000095002,MSH2,2,1,47635694,DONOR,24,16,296,ENST00000233146-2;ENST00000454849-3;ENST00000406134-2;ENST00000543555-3
ENSG00000095002,MSH2,2,1,47637233,ACCEPTOR,15,1,295,ENST00000233146-3;ENST00000406134-3;ENST00000543555-4;ENST00000454849-4
ENSG00000095002,MSH2,2,1,47637511,DONOR,38,29,389,ENST00000233146-3;ENST00000406134-3;ENST00000543555-4
ENSG00000095002,MSH2,2,1,47639553,ACCEPTOR,33,3,397,ENST00000233146-4;ENST00000406134-4;ENST00000543555-5
ENSG00000095002,MSH2,2,1,47639699,DONOR,10,6,156,ENST00000233146-4;ENST00000406134-4;ENST00000543555-5
ENSG00000095002,MSH2,2,1,47641408,ACCEPTOR,4,0,142,ENST00000233146-5;ENST00000406134-5;ENST00000543555-6
ENSG00000095002,MSH2,2,1,47641557,DONOR,19,16,324,ENST00000233146-5;ENST00000406134-5;ENST00000543555-6
ENSG00000095002,MSH2,2,1,47643435,ACCEPTOR,16,1,327,ENST00000233146-6;ENST00000406134-6;ENST00000543555-7
ENSG00000095002,MSH2,2,1,47643568,DONOR,15,1,438,ENST00000233146-6;ENST00000406134-6;ENST00000543555-7
ENSG00000095002,MSH2,2,1,47656881,ACCEPTOR,21,1,439,ENST00000233146-7;ENST00000406134-7;ENST00000543555-8
ENSG00000095002,MSH2,2,1,47657080,DONOR,33,14,292,ENST00000233146-7;ENST00000406134-7;ENST00000543555-8
ENSG00000095002,MSH2,2,1,47672687,ACCEPTOR,18,0,279,ENST00000233146-8;ENST00000406134-8;ENST00000543555-9
ENSG00000095002,MSH2,2,1,47672796,DONOR,37,11,268,ENST00000233146-8;ENST00000406134-8;ENST00000543555-9
ENSG00000095002,MSH2,2,1,47690170,ACCEPTOR,24,0,271,ENST00000233146-9;ENST00000406134-9;ENST00000543555-10
ENSG00000095002,MSH2,2,1,47690293,DONOR,29,22,276,ENST00000233146-9;ENST00000406134-9;ENST00000543555-10
ENSG00000095002,MSH2,2,1,47693797,ACCEPTOR,10,0,267,ENST00000233146-10;ENST00000406134-10;ENST00000543555-11
ENSG00000095002,MSH2,2,1,47693947,DONOR,13,0,419,ENST00000233146-10;ENST00000406134-10;ENST00000543555-11
ENSG00000095002,MSH2,2,1,47698104,ACCEPTOR,24,0,411,ENST00000233146-11;ENST00000406134-11;ENST00000543555-12
ENSG00000095002,MSH2,2,1,47698201,DONOR,51,20,310,ENST00000233146-11;ENST00000406134-11;ENST00000543555-12
ENSG00000095002,MSH2,2,1,47702164,ACCEPTOR,37,0,312,ENST00000233146-12;ENST00000406134-12;ENST00000543555-13
ENSG00000095002,MSH2,2,1,47702409,DONOR,29,21,365,ENST00000233146-12;ENST00000406134-12;ENST00000543555-13
ENSG00000095002,MSH2,2,1,47703506,ACCEPTOR,30,0,365,ENST00000233146-13;ENST00000406134-13;ENST00000543555-14
ENSG00000095002,MSH2,2,1,47703710,DONOR,47,23,281,ENST00000233146-13;ENST00000406134-13;ENST00000543555-14
ENSG00000095002,MSH2,2,1,47705411,ACCEPTOR,34,0,279,ENST00000233146-14;ENST00000406134-14;ENST00000543555-15
ENSG00000095002,MSH2,2,1,47705658,DONOR,13,9,183,ENST00000233146-14;ENST00000406134-14;ENST00000543555-15
ENSG00000095002,MSH2,2,1,47707835,ACCEPTOR,8,0,183,ENST00000233146-15;ENST00000406134-15;ENST00000543555-16
ENSG00000095002,MSH2,2,1,47708010,DONOR,45,0,433,ENST00000461394-1;ENST00000233146-15;ENST00000406134-15;ENST00000543555-16
ENSG00000095002,MSH2,2,1,47709918,ACCEPTOR,50,1,388,ENST00000233146-16;ENST00000543555-17
ENSG00000198400,NTRK1,1,1,156811873,ACCEPTOR,5,1,7,ENST00000489021-2;ENST00000392302-2;ENST00000497019-2;ENST00000530298-3
ENSG00000198400,NTRK1,1,1,156836770,DONOR,1,1,3,ENST00000392302-5;ENST00000497019-5;ENST00000530298-6;ENST00000368196-4;ENST00000524377-4;ENST00000358660-4
ENSG00000198400,NTRK1,1,1,156844418,DONOR,1,1,2,ENST00000534682-1;ENST00000392302-10;ENST00000497019-9;ENST00000530298-11;ENST00000368196-9;ENST00000524377-10;ENST00000358660-9
ENSG00000198400,NTRK1,1,1,156849154,DONOR,2,1,6,ENST00000392302-15;ENST00000497019-14;ENST00000530298-15;ENST00000368196-14;ENST00000524377-15;ENST00000358660-14
ENSG00000113721,PDGFRB,5,-1,149495509,ACCEPTOR,38,29,594,ENST00000520579-23;ENST00000261799-23
ENSG00000113721,PDGFRB,5,-1,149497413,ACCEPTOR,19,10,273,ENST00000261799-22;ENST00000520579-22
ENSG00000113721,PDGFRB,5,-1,149498310,DONOR,3,0,275,ENST00000261799-21;ENST00000520579-21
ENSG00000113721,PDGFRB,5,-1,149498415,ACCEPTOR,5,0,303,ENST00000261799-21;ENST00000520579-21
ENSG00000113721,PDGFRB,5,-1,149499030,DONOR,3,0,308,ENST00000261799-20;ENST00000520579-20;ENST00000519575-6
ENSG00000113721,PDGFRB,5,-1,149499129,ACCEPTOR,41,33,390,ENST00000261799-20;ENST00000520579-20;ENST00000519575-6
ENSG00000113721,PDGFRB,5,-1,149499575,DONOR,26,1,400,ENST00000261799-19;ENST00000520579-19;ENST00000519575-5
ENSG00000113721,PDGFRB,5,-1,149499686,ACCEPTOR,6,1,277,ENST00000261799-19;ENST00000520579-19;ENST00000519575-5
ENSG00000113721,PDGFRB,5,-1,149500451,DONOR,5,0,272,ENST00000261799-18;ENST00000520579-18;ENST00000519575-4
ENSG00000113721,PDGFRB,5,-1,149500573,ACCEPTOR,12,0,235,ENST00000521723-4;ENST00000261799-18;ENST00000520579-18;ENST00000519575-4
ENSG00000113721,PDGFRB,5,-1,149500767,DONOR,4,1,222,ENST00000261799-17;ENST00000520579-17;ENST00000519575-3;ENST00000521723-3
ENSG00000113721,PDGFRB,5,-1,149500885,ACCEPTOR,27,23,376,ENST00000261799-17;ENST00000520579-17;ENST00000519575-3;ENST00000521723-3
ENSG00000113721,PDGFRB,5,-1,149501632,ACCEPTOR,3,0,4,ENST00000519575-2
ENSG00000113721,PDGFRB,5,-1,149502764,ACCEPTOR,51,31,484,ENST00000261799-15;ENST00000520579-15
ENSG00000113721,PDGFRB,5,-1,149504394,ACCEPTOR,7,4,74,ENST00000520229-2;ENST00000261799-13;ENST00000520579-13
ENSG00000113721,PDGFRB,5,-1,149505008,DONOR,3,0,74,ENST00000520229-1;ENST00000261799-12;ENST00000520579-12
ENSG00000113721,PDGFRB,5,-1,149505140,ACCEPTOR,30,16,252,ENST00000261799-12;ENST00000520579-12
ENSG00000113721,PDGFRB,5,-1,149506083,DONOR,15,0,264,ENST00000261799-11;ENST00000520579-11
ENSG00000113721,PDGFRB,5,-1,149506177,ACCEPTOR,13,2,236,ENST00000261799-11;ENST00000520579-11
ENSG00000113721,PDGFRB,5,-1,149509320,DONOR,55,0,270,ENST00000261799-10;ENST00000520579-10
ENSG00000113721,PDGFRB,5,-1,149509531,ACCEPTOR,21,12,188,ENST00000261799-10;ENST00000520579-10
ENSG00000113721,PDGFRB,5,-1,149510102,DONOR,21,0,187,ENST00000261799-9;ENST00000520579-9
ENSG00000113721,PDGFRB,5,-1,149510225,ACCEPTOR,37,21,224,ENST00000261799-9;ENST00000520579-9
ENSG00000113721,PDGFRB,5,-1,149511542,DONOR,27,1,227,ENST00000261799-8;ENST00000520579-8
ENSG00000113721,PDGFRB,5,-1,149511657,ACCEPTOR,6,5,166,ENST00000261799-8;ENST00000520579-8
ENSG00000113721,PDGFRB,5,-1,149512313,DONOR,18,0,177,ENST00000261799-7;ENST00000520579-7
ENSG00000113721,PDGFRB,5,-1,149512505,ACCEPTOR,15,10,199,ENST00000261799-7;ENST00000520579-7
ENSG00000113721,PDGFRB,5,-1,149513149,DONOR,5,0,204,ENST00000261799-6;ENST00000520579-6
ENSG00000113721,PDGFRB,5,-1,149513323,ACCEPTOR,3,0,220,ENST00000522466-2;ENST00000261799-6;ENST00000520579-6
ENSG00000113721,PDGFRB,5,-1,149513444,DONOR,5,0,223,ENST00000261799-5;ENST00000520579-5;ENST00000522466-1
ENSG00000113721,PDGFRB,5,-1,149514279,DONOR,8,0,12,ENST00000520579-4
ENSG00000113721,PDGFRB,5,-1,149514579,ACCEPTOR,33,23,497,ENST00000520579-4;ENST00000517957-4;ENST00000261799-4;ENST00000517488-3
ENSG00000113721,PDGFRB,5,-1,149515118,DONOR,3,0,484,ENST00000261799-3;ENST00000520579-3;ENST00000517488-2;ENST00000517957-3
ENSG00000113721,PDGFRB,5,-1,149515441,ACCEPTOR,21,7,385,ENST00000261799-3;ENST00000520579-3;ENST00000517488-2;ENST00000517957-3
ENSG00000113721,PDGFRB,5,-1,149516571,DONOR,10,0,318,ENST00000261799-2;ENST00000520579-2;ENST00000517957-2
ENSG00000113721,PDGFRB,5,-1,149516616,ACCEPTOR,26,19,290,ENST00000261799-2;ENST00000520579-2;ENST00000517957-2
ENSG00000113721,PDGFRB,5,-1,149534960,DONOR,29,0,347,ENST00000523456-1;ENST00000517488-1;ENST00000261799-1;ENST00000517660-1;ENST00000520579-1
ENSG00000160867,FGFR4,5,1,176514078,DONOR,2,1,2,ENST00000292408-1;ENST00000514472-1
ENSG00000160867,FGFR4,5,1,176520552,DONOR,1,1,4,ENST00000292408-10;ENST00000502906-10;ENST00000511076-2;ENST00000393637-8;ENST00000292410-9
ENSG00000160867,FGFR4,5,1,176522534,ACCEPTOR,3,0,37,ENST00000292408-13;ENST00000393648-13;ENST00000502906-13;ENST00000393637-11;ENST00000511076-5;ENST00000292410-12;ENST00000483872-2
ENSG00000167601,AXL,19,1,41725382,DONOR,6,5,33,ENST00000599659-1;ENST00000301178-1;ENST00000359092-1
ENSG00000167601,AXL,19,1,41726541,ACCEPTOR,5,0,36,ENST00000301178-2;ENST00000359092-2;ENST00000599659-2;ENST00000594880-2
ENSG00000167601,AXL,19,1,41726763,DONOR,5,0,85,ENST00000301178-2;ENST00000359092-2;ENST00000599659-2;ENST00000594880-2
ENSG00000167601,AXL,19,1,41727051,ACCEPTOR,9,0,89,ENST00000301178-3;ENST00000359092-3;ENST00000599659-3;ENST00000594880-3
ENSG00000167601,AXL,19,1,41727151,DONOR,7,5,108,ENST00000301178-3;ENST00000359092-3;ENST00000599659-3;ENST00000594880-3
