GeneId,GeneName,TransId,TransName,ExonCount,TranscriptLength,EffectiveLength,FittedFragments,RawFittedFragments,AdjTPM,RawTPM,TranscriptBasesCovered,SJSupported,UniqueSJSupported,UniqueSJFragments,UniqueNonSJFragments,DiscordantFragments,LowMapQualFrags
ENSG00000012048,BRCA1,2440018,ENST00000497488,2,779,659,69.0,75.5,1.618e+02,5.901e+01,779,1,1,21,0,0,1.1
ENSG00000012048,BRCA1,2440057,ENST00000494123,10,1612,1492,0.4,0.5,3.812e-01,1.390e-01,1612,9,0,0,0,3,0.0
ENSG00000012048,BRCA1,2440059,ENST00000473961,4,958,838,32.9,36.1,6.057e+01,2.209e+01,958,3,0,10,0,1,0.5
ENSG00000012048,BRCA1,2440064,ENST00000476777,9,769,649,1.6,1.7,3.767e+00,1.374e+00,769,8,0,0,0,1,0.0
ENSG00000012048,BRCA1,2440095,ENST00000461798,7,582,462,0.0,0.0,1.083e-01,3.948e-02,582,6,0,0,0,0,0.0
ENSG00000012048,BRCA1,2440109,ENST00000489037,5,455,335,162.7,159.6,7.500e+02,2.735e+02,455,4,0,0,0,0,2.3
ENSG00000012048,BRCA1,2440123,ENST00000354071,18,6411,6291,7841.0,7250.9,1.925e+03,7.020e+02,6411,16,0,0,0,3,105.1
ENSG00000012048,BRCA1,2440127,ENST00000352993,22,3780,3660,453.8,393.2,1.915e+02,6.983e+01,3780,20,0,0,0,9,5.7
ENSG00000012048,BRCA1,2440139,ENST00000346315,19,6451,6331,8129.5,7698.2,1.983e+03,7.232e+02,6451,18,1,1,0,3,111.6
ENSG00000012048,BRCA1,2440152,ENST00000351666,19,3444,3324,1821.4,1589.8,8.463e+02,3.086e+02,3444,17,0,0,0,7,23.1
ENSG00000012048,BRCA1,2440163,ENST00000309486,22,7114,6994,10294.7,10112.3,2.273e+03,8.290e+02,7114,20,0,0,0,9,146.6
ENSG00000175832,ETV4,2462528,ENST00000319349,13,2429,2309,2226.5,2122.6,1.489e+03,5.431e+02,2410,12,0,2,0,46,32.7
ENSG00000175832,ETV4,2462533,ENST00000393664,12,2182,2062,20416.6,21278.4,1.529e+04,5.577e+03,2182,11,0,0,0,46,327.7
ENSG00000175832,ETV4,2462542,ENST00000545954,12,1775,1655,1475.9,832.2,1.377e+03,5.023e+02,1770,11,1,67,0,46,12.8
ENSG00000175832,ETV4,2462557,ENST00000545089,11,1628,1508,482.7,395.5,4.944e+02,1.803e+02,1604,10,1,102,0,10,6.1
ENSG00000175832,ETV4,2462573,ENST00000591713,13,1727,1607,234.1,264.7,2.250e+02,8.205e+01,1691,12,0,0,0,46,4.1
ENSG00000175832,ETV4,2462590,ENST00000586826,5,917,797,1207.1,1213.1,2.339e+03,8.530e+02,917,4,0,22,0,10,18.7
ENSG00000175832,ETV4,2462598,ENST00000590236,7,616,496,356.6,412.4,1.110e+03,4.049e+02,534,6,2,18,0,19,6.4
ENSG00000175832,ETV4,2462605,ENST00000585508,6,760,640,454.2,348.4,1.096e+03,3.997e+02,721,5,0,13,0,0,5.4
ENSG00000175832,ETV4,2462611,ENST00000587151,5,582,462,2.2,2.4,7.325e+00,2.671e+00,522,4,0,0,0,0,0.0
ENSG00000175832,ETV4,2462613,ENST00000586764,4,581,461,44.8,7.7,1.500e+02,5.469e+01,257,3,1,14,0,0,0.1
ENSG00000175832,ETV4,2462620,ENST00000538265,12,2024,1904,586.9,739.6,4.761e+02,1.736e+02,1988,10,0,0,0,46,11.4
ENSG00000108443,RPS6KB1,2421357,ENST00000472940,15,2808,2688,383.7,499.8,2.205e+02,8.040e+01,2679,13,2,85,0,23,20.4
ENSG00000108443,RPS6KB1,2421369,ENST00000477179,4,431,311,1759.5,1250.1,8.739e+03,3.186e+03,371,2,0,0,0,0,51.0
ENSG00000108443,RPS6KB1,2421429,ENST00000443572,14,1913,1793,447.5,990.7,3.855e+02,1.406e+02,1913,13,1,3,0,23,40.4
ENSG00000108443,RPS6KB1,2421441,ENST00000489824,9,909,789,368.3,349.9,7.209e+02,2.629e+02,909,8,2,52,0,0,14.3
ENSG00000108443,RPS6KB1,2421445,ENST00000406116,15,1982,1862,38.8,93.2,3.218e+01,1.174e+01,1982,14,1,7,0,19,3.8
ENSG00000108443,RPS6KB1,2421465,ENST00000225577,15,5375,5255,72635.3,71546.9,2.135e+04,7.785e+03,5304,14,0,0,15,23,2919.1
ENSG00000108443,RPS6KB1,2421473,ENST00000592726,4,622,502,0.0,0.0,1.882e-10,6.862e-11,205,2,0,0,0,0,0.0
ENSG00000108443,RPS6KB1,2421483,ENST00000587622,3,583,463,137.5,186.5,4.587e+02,1.673e+02,437,2,0,0,0,0,7.6
ENSG00000108443,RPS6KB1,2421488,ENST00000590928,2,720,600,162.7,214.9,4.189e+02,1.527e+02,419,1,0,66,1,0,8.8
ENSG00000108443,RPS6KB1,2421495,ENST00000475155,2,719,599,126.3,188.0,3.257e+02,1.188e+02,630,1,0,0,1,4,7.7
ENSG00000108443,RPS6KB1,2421500,ENST00000587061,2,564,444,3.8,47.8,1.327e+01,4.839e+00,564,0,0,0,0,0,2.0
ENSG00000108443,RPS6KB1,2421508,ENST00000393021,16,2046,1926,586.4,1172.8,4.703e+02,1.715e+02,2046,15,0,0,0,23,47.9
ENSG00000009709,PAX7,2457924,ENST00000375375,8,2260,2140,0.0,0.0,0.000e+00,0.000e+00,0,0,0,0,0,0,0.0
ENSG00000009709,PAX7,2457932,ENST00000420770,9,5538,5418,6.0,6.0,1.710e+00,6.237e-01,54,0,0,0,0,0,0.0
ENSG00000009709,PAX7,2457940,ENST00000400661,8,1700,1580,0.0,0.0,0.000e+00,0.000e+00,0,0,0,0,0,0,0.0
ENSG00000134250,NOTCH2,2463036,ENST00000256646,34,11389,11269,146223.6,147960.0,2.004e+04,7.308e+03,11288,33,18,15726,452,187,5173.5
ENSG00000134250,NOTCH2,2463038,ENST00000493703,2,553,433,0.0,0.0,7.790e-04,2.841e-04,412,1,0,0,0,1,0.0
ENSG00000134250,NOTCH2,2463039,ENST00000478864,2,520,400,276.0,276.4,1.066e+03,3.887e+02,488,1,0,6,0,19,9.7
ENSG00000134250,NOTCH2,2463043,ENST00000479412,14,3221,3101,50.2,39.4,2.502e+01,9.123e+00,2734,12,0,0,0,109,1.4
ENSG00000134250,NOTCH2,2463045,ENST00000602566,6,5046,4926,7.7,8.3,2.400e+00,8.750e-01,883,4,2,7,0,39,0.3
ENSG00000134250,NOTCH2,2463047,ENST00000489731,2,414,294,821.5,93.5,4.316e+03,1.574e+03,352,1,0,0,0,0,3.3
ENSG00000198400,NTRK1,2459975,ENST00000489021,3,570,450,0.0,0.0,2.099e-10,7.655e-11,309,0,0,0,0,0,0.0
ENSG00000198400,NTRK1,2460068,ENST00000392302,17,2609,2489,3.3,3.5,2.030e+00,7.403e-01,1479,7,0,0,0,0,0.0
ENSG00000198400,NTRK1,2460078,ENST00000497019,16,2508,2388,172.6,176.9,1.116e+02,4.071e+01,1535,7,0,0,0,0,1.6
ENSG00000198400,NTRK1,2460101,ENST00000530298,17,3052,2932,140.6,158.0,7.408e+01,2.701e+01,1690,6,0,0,0,0,1.5
ENSG00000198400,NTRK1,2460112,ENST00000368196,16,2701,2581,1.8,2.1,1.089e+00,3.970e-01,1429,6,0,0,0,0,0.0
ENSG00000198400,NTRK1,2460118,ENST00000524377,17,2432,2312,0.1,0.1,6.823e-02,2.488e-02,1194,5,0,0,0,0,0.0
ENSG00000198400,NTRK1,2460124,ENST00000358660,16,2492,2372,0.1,0.1,4.606e-02,1.680e-02,1293,5,0,0,0,0,0.0
ENSG00000198400,NTRK1,2460129,ENST00000533630,3,645,525,0.0,0.0,0.000e+00,0.000e+00,101,0,0,0,0,0,0.0
ENSG00000198400,NTRK1,2460137,ENST00000534682,4,844,724,9.8,10.5,2.093e+01,7.633e+00,434,2,0,0,0,0,0.1
ENSG00000198400,NTRK1,2460140,ENST00000531606,3,642,522,0.4,0.3,1.260e+00,4.596e-01,537,0,0,0,0,0,0.0
ENSG00000117020,AKT3,2419708,ENST00000336199,14,1688,1568,881.1,910.0,8.679e+02,3.165e+02,1681,13,1,29,0,62,10.3
ENSG00000117020,AKT3,2419722,ENST00000366540,14,1575,1455,470.7,565.5,4.997e+02,1.822e+02,1527,12,0,0,0,63,6.4
ENSG00000117020,AKT3,2419730,ENST00000366539,14,5127,5007,134471.6,138880.5,4.148e+04,1.513e+04,5127,13,1,354,0,69,1578.9
ENSG00000117020,AKT3,2419739,ENST00000492957,3,672,552,29.4,29.6,8.238e+01,3.004e+01,142,2,1,29,0,0,0.3
ENSG00000117020,AKT3,2419742,ENST00000552631,5,560,440,3048.8,3845.8,1.070e+04,3.903e+03,533,4,1,2,0,26,43.7
ENSG00000117020,AKT3,2419748,ENST00000463991,3,422,302,1.9,2.0,9.917e+00,3.616e+00,240,1,0,0,0,7,0.0
ENSG00000117020,AKT3,2419752,ENST00000491219,2,562,442,6.0,6.4,2.084e+01,7.600e+00,132,1,1,6,0,0,0.1
ENSG00000117020,AKT3,2419757,ENST00000490018,5,664,544,2.1,2.1,5.962e+00,2.174e+00,156,1,1,2,0,0,0.0
ENSG00000117020,AKT3,2419760,ENST00000550388,5,572,452,0.0,0.0,0.000e+00,0.000e+00,0,0,0,0,0,0,0.0
ENSG00000117020,AKT3,2419764,ENST00000263826,13,3588,3468,6237.8,5494.7,2.778e+03,1.013e+03,3588,12,0,0,0,68,62.5
ENSG00000068078,FGFR3,2386039,ENST00000481110,17,4217,4097,1941.8,2047.9,7.321e+02,2.669e+02,3953,14,1,167,0,14,16.3
ENSG00000068078,FGFR3,2386109,ENST00000260795,17,4132,4012,5301.5,5757.1,2.041e+03,7.442e+02,4026,16,0,0,0,14,45.7
ENSG00000068078,FGFR3,2386119,ENST00000352904,15,3733,3613,4022.4,3327.7,1.720e+03,6.270e+02,3690,13,0,0,0,14,26.4
ENSG00000068078,FGFR3,2386129,ENST00000507588,4,336,216,0.0,0.0,1.120e-02,4.084e-03,336,2,0,0,0,0,0.0
ENSG00000068078,FGFR3,2386134,ENST00000474521,3,545,425,107.7,117.9,3.913e+02,1.427e+02,532,2,0,0,0,0,0.9
ENSG00000068078,FGFR3,2386137,ENST00000469068,4,821,701,65.8,50.1,1.450e+02,5.287e+01,617,3,0,0,0,0,0.4
ENSG00000068078,FGFR3,2386150,ENST00000340107,18,4293,4173,1845.2,2041.2,6.830e+02,2.490e+02,4034,16,1,27,0,14,16.2
ENSG00000068078,FGFR3,2386151,ENST00000440486,18,4287,4167,2525.4,2744.8,9.361e+02,3.413e+02,4028,16,0,0,0,14,21.8
ENSG00000068078,FGFR3,2386155,ENST00000412135,16,3951,3831,1257.0,1041.1,5.068e+02,1.848e+02,3692,13,0,0,0,14,8.3
ENSG00000134853,PDGFRA,2431561,ENST00000257290,23,6576,6456,1069763.7,1075256.3,2.559e+05,9.332e+04,6552,22,7,101523,2394,1194,12801.2
ENSG00000134853,PDGFRA,2431569,ENST00000508170,4,2202,2082,138.9,387.3,1.030e+02,3.756e+01,1288,3,0,0,0,345,4.6
ENSG00000134853,PDGFRA,2431582,ENST00000509092,15,2417,2297,1098.7,1181.1,7.388e+02,2.694e+02,2291,14,1,259,0,441,14.1
ENSG00000134853,PDGFRA,2431588,ENST00000512143,4,580,460,999.8,933.1,3.357e+03,1.224e+03,580,3,2,458,0,3,11.1
ENSG00000134853,PDGFRA,2431593,ENST00000509490,18,2991,2871,92.3,150.0,4.966e+01,1.811e+01,2652,17,2,27,0,783,1.8
ENSG00000134853,PDGFRA,2431595,ENST00000503856,4,586,466,62.1,252.9,2.060e+02,7.511e+01,489,3,1,0,0,293,3.0
ENSG00000134853,PDGFRA,2431599,ENST00000504461,4,771,651,258.8,283.3,6.141e+02,2.239e+02,571,3,1,113,0,293,3.4
ENSG00000134853,PDGFRA,2431604,ENST00000512522,4,573,453,8.2,26.4,2.796e+01,1.020e+01,475,3,1,0,0,57,0.3
ENSG00000134853,PDGFRA,2431609,ENST00000461294,3,480,360,187.6,281.7,8.051e+02,2.936e+02,334,1,0,6,0,59,3.4
ENSG00000134853,PDGFRA,2431615,ENST00000507536,5,1146,1026,32.8,47.4,4.939e+01,1.801e+01,712,4,0,7,0,203,0.6
ENSG00000157404,KIT,2432274,ENST00000412167,21,3470,3350,634.8,715.6,2.927e+02,1.067e+02,3423,20,1,126,0,20,12.5
ENSG00000157404,KIT,2432287,ENST00000288135,21,5186,5066,12071.8,12142.5,3.681e+03,1.342e+03,5122,20,1,118,18,20,212.8
ENSG00000157404,KIT,2432292,ENST00000514582,2,538,418,4.5,5.2,1.678e+01,6.119e+00,470,1,0,0,0,0,0.1
ENSG00000157404,KIT,2432298,ENST00000512959,4,746,626,4.2,5.6,1.037e+01,3.781e+00,614,3,0,0,0,0,0.1
ENSG00000128052,KDR,2433398,ENST00000263923,30,5831,5711,21988.2,22265.1,5.947e+03,2.168e+03,5822,29,15,5522,203,43,471.8
ENSG00000128052,KDR,2433403,ENST00000509309,3,687,567,0.0,0.0,2.836e-03,1.034e-03,365,2,0,0,0,0,0.0
ENSG00000128052,KDR,2433407,ENST00000512566,13,2037,1917,141.2,159.5,1.137e+02,4.148e+01,1992,12,0,0,0,38,3.4
ENSG00000182578,CSF1R,2406715,ENST00000504875,20,3697,3577,27657.1,27168.0,1.194e+04,4.355e+03,3694,18,0,0,0,80,499.9
ENSG00000182578,CSF1R,2406765,ENST00000286301,22,3989,3869,29527.3,29187.6,1.179e+04,4.298e+03,3978,20,1,1357,32,106,537.0
ENSG00000182578,CSF1R,2406777,ENST00000509861,2,886,766,25.8,28.3,5.197e+01,1.895e+01,627,1,0,0,0,3,0.5
ENSG00000182578,CSF1R,2406783,ENST00000515068,7,723,603,0.0,0.0,1.077e-04,3.926e-05,535,3,0,0,0,3,0.0
ENSG00000182578,CSF1R,2406792,ENST00000515239,5,584,464,0.0,0.0,7.074e-03,2.580e-03,428,3,0,0,0,2,0.0
ENSG00000182578,CSF1R,2406797,ENST00000513609,4,711,591,12.1,14.3,3.175e+01,1.158e+01,525,2,0,0,0,2,0.3
ENSG00000182578,CSF1R,2406807,ENST00000502660,5,1388,1268,104.3,106.9,1.270e+02,4.632e+01,1083,4,0,0,0,60,2.0
ENSG00000182578,CSF1R,2406813,ENST00000511344,3,655,535,6.9,2.8,1.998e+01,7.285e+00,649,1,0,0,0,30,0.1
ENSG00000182578,CSF1R,2406822,ENST00000543093,6,921,801,4420.1,5555.4,8.523e+03,3.108e+03,921,4,0,0,0,53,102.2
ENSG00000113721,PDGFRB,2407506,ENST00000261799,23,5717,5597,94566.7,95619.8,2.610e+04,9.516e+03,5714,22,1,939,0,124,1560.2
ENSG00000113721,PDGFRB,2407512,ENST00000520851,2,406,286,982.8,895.3,5.308e+03,1.936e+03,406,1,1,119,1,0,14.6
ENSG00000113721,PDGFRB,2407525,ENST00000520579,23,3860,3740,1695.9,1536.2,7.004e+02,2.554e+02,3860,22,1,17,0,124,25.1
ENSG00000113721,PDGFRB,2407531,ENST00000519575,6,712,592,106.0,148.1,2.765e+02,1.008e+02,620,4,0,0,0,47,2.4
ENSG00000113721,PDGFRB,2407533,ENST00000521723,4,400,280,673.7,518.8,3.716e+03,1.355e+03,367,3,1,100,0,0,8.5
ENSG00000113721,PDGFRB,2407536,ENST00000520229,2,738,618,100.8,107.4,2.519e+02,9.185e+01,587,1,0,5,0,0,1.8
ENSG00000113721,PDGFRB,2407540,ENST00000522466,2,296,176,64.8,75.2,5.683e+02,2.072e+02,292,1,0,0,0,0,1.2
ENSG00000113721,PDGFRB,2407543,ENST00000517488,3,822,702,656.6,617.9,1.445e+03,5.268e+02,822,2,1,136,0,23,10.1
ENSG00000113721,PDGFRB,2407546,ENST00000517957,4,568,448,1561.6,1653.6,5.384e+03,1.963e+03,530,2,0,0,0,23,27.0
ENSG00000113721,PDGFRB,2407549,ENST00000517660,2,611,491,0.2,0.0,7.307e-01,2.665e-01,464,0,0,0,0,0,0.0
ENSG00000113721,PDGFRB,2407553,ENST00000523456,2,1023,903,58.8,54.0,1.006e+02,3.669e+01,527,1,1,37,0,0,0.9
ENSG00000160867,FGFR4,2419612,ENST00000292408,18,3122,3002,349.0,305.0,1.795e+02,6.547e+01,2883,15,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419619,ENST00000503708,5,770,650,0.0,0.0,4.358e-02,1.589e-02,664,3,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419624,ENST00000393648,18,2733,2613,25.9,18.4,1.534e+01,5.593e+00,2560,15,0,1,0,0,0.0
ENSG00000160867,FGFR4,2419628,ENST00000514472,3,552,432,0.0,0.0,2.376e-02,8.662e-03,387,1,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419632,ENST00000502906,18,2638,2518,75.1,75.0,4.610e+01,1.681e+01,2443,15,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419636,ENST00000510911,4,709,589,0.0,0.0,5.815e-11,2.120e-11,328,1,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419639,ENST00000507708,3,476,356,0.0,0.0,0.000e+00,0.000e+00,210,0,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419643,ENST00000513166,3,594,474,0.0,0.0,3.552e-17,1.295e-17,318,1,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419656,ENST00000393637,16,2418,2298,38.8,51.8,2.607e+01,9.506e+00,2134,14,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419665,ENST00000430285,5,713,593,0.0,0.0,1.146e-02,4.179e-03,495,2,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419668,ENST00000426612,3,712,592,0.0,0.0,1.357e-02,4.947e-03,482,2,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419673,ENST00000509511,7,1341,1221,0.0,0.0,1.410e-03,5.141e-04,949,6,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419679,ENST00000508139,4,720,600,40.5,40.0,1.042e+02,3.801e+01,720,3,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419682,ENST00000511076,6,838,718,60.0,25.4,1.291e+02,4.707e+01,832,4,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419689,ENST00000483872,2,663,543,0.0,0.0,0.000e+00,0.000e+00,158,0,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419692,ENST00000513423,2,445,325,3.2,8.7,1.518e+01,5.535e+00,223,1,0,0,0,0,0.0
ENSG00000160867,FGFR4,2419700,ENST00000292410,17,2928,2808,250.1,315.1,1.376e+02,5.016e+01,2740,14,0,0,0,0,0.0
ENSG00000006468,ETV1,2408912,ENST00000430479,14,6740,6620,10932.5,10156.9,2.551e+03,9.301e+02,6740,13,0,0,0,366,132.4
ENSG00000006468,ETV1,2408930,ENST00000405192,12,4402,4282,81182.2,77292.8,2.928e+04,1.068e+04,4402,11,1,90,0,366,1007.2
ENSG00000006468,ETV1,2408940,ENST00000405358,12,4181,4061,103538.8,100968.9,3.938e+04,1.436e+04,4068,11,1,155,0,366,1315.7
ENSG00000006468,ETV1,2408957,ENST00000403527,10,3363,3243,22199.9,28184.0,1.057e+04,3.855e+03,3363,9,0,17,0,365,367.3
ENSG00000006468,ETV1,2408974,ENST00000405218,13,3391,3271,8013.5,9909.5,3.784e+03,1.380e+03,3391,12,0,17,0,366,129.1
ENSG00000006468,ETV1,2408986,ENST00000443137,15,2050,1930,356.8,727.7,2.855e+02,1.041e+02,1986,12,1,0,0,366,9.5
ENSG00000006468,ETV1,2409006,ENST00000403685,12,1603,1483,5920.6,13065.2,6.166e+03,2.249e+03,1599,10,0,0,0,365,170.2
ENSG00000006468,ETV1,2409013,ENST00000493831,2,536,416,291.2,338.3,1.081e+03,3.943e+02,411,1,0,10,0,0,4.4
ENSG00000006468,ETV1,2409030,ENST00000472931,8,1296,1176,953.9,1215.8,1.253e+03,4.569e+02,1094,7,0,0,0,351,15.8
ENSG00000006468,ETV1,2409035,ENST00000438956,7,1141,1021,6958.5,9113.4,1.053e+04,3.839e+03,1141,6,0,0,0,349,118.8
ENSG00000006468,ETV1,2409040,ENST00000476720,6,848,728,19915.2,18315.4,4.225e+04,1.541e+04,717,5,0,0,0,350,238.7
ENSG00000006468,ETV1,2409046,ENST00000443608,5,784,664,1229.2,1367.6,2.859e+03,1.043e+03,784,4,0,0,0,1,17.8
ENSG00000006468,ETV1,2409054,ENST00000497115,6,584,464,26907.4,26614.6,8.957e+04,3.266e+04,529,4,0,0,0,297,346.8
ENSG00000006468,ETV1,2409061,ENST00000476355,5,846,726,334.3,441.6,7.113e+02,2.594e+02,645,4,0,47,0,259,5.8
ENSG00000006468,ETV1,2409068,ENST00000421381,7,554,434,0.2,1.8,5.872e-01,2.141e-01,456,5,0,0,0,2,0.0
ENSG00000006468,ETV1,2409075,ENST00000431887,7,580,460,0.0,0.2,7.663e-02,2.794e-02,515,5,0,0,0,0,0.0
ENSG00000006468,ETV1,2409080,ENST00000460438,5,570,450,0.0,0.0,2.140e-05,7.804e-06,287,3,0,0,0,0,0.0
ENSG00000006468,ETV1,2409083,ENST00000483075,6,622,502,0.0,0.0,6.010e-03,2.192e-03,401,4,0,0,0,0,0.0
ENSG00000006468,ETV1,2409090,ENST00000433547,3,546,426,974.9,1172.7,3.535e+03,1.289e+03,546,2,0,0,4,0,15.3
ENSG00000006468,ETV1,2409096,ENST00000485475,3,550,430,1.6,10.5,5.912e+00,2.156e+00,471,1,0,0,0,0,0.1
ENSG00000006468,ETV1,2409105,ENST00000242066,13,6348,6228,10699.3,8577.2,2.653e+03,9.676e+02,6242,11,0,0,0,365,111.8
ENSG00000006468,ETV1,2409109,ENST00000343495,13,6752,6632,9728.5,8622.1,2.266e+03,8.262e+02,6737,12,0,0,0,365,112.4
ENSG00000006468,ETV1,2409113,ENST00000420159,9,6231,6111,13809.3,11069.8,3.490e+03,1.273e+03,6231,8,0,0,0,364,144.2
ENSG00000006468,ETV1,2409115,ENST00000399357,9,6096,5976,11541.7,9326.4,2.983e+03,1.088e+03,6096,8,0,0,0,16,121.5
ENSG00000146648,EGFR,2440140,ENST00000455089,26,3844,3724,18.9,16.8,7.822e+00,2.852e+00,3357,24,0,0,0,6,0.3
ENSG00000146648,EGFR,2440158,ENST00000342916,16,2239,2119,4.0,3.9,2.892e+00,1.055e+00,2113,14,0,0,0,0,0.1
ENSG00000146648,EGFR,2440167,ENST00000344576,16,2864,2744,310.8,277.3,1.749e+02,6.378e+01,2589,14,0,0,0,0,4.2
ENSG00000146648,EGFR,2440182,ENST00000420316,10,1570,1450,5.0,2.2,5.305e+00,1.935e+00,1345,9,0,0,0,0,0.0
ENSG00000146648,EGFR,2440193,ENST00000275493,28,9821,9701,3249.0,3366.8,5.173e+02,1.886e+02,5620,27,0,0,0,6,51.2
ENSG00000146648,EGFR,2440199,ENST00000459688,2,452,332,0.0,0.0,1.373e-07,5.008e-08,174,0,0,0,0,0,0.0
ENSG00000146648,EGFR,2440201,ENST00000463948,2,561,441,0.0,0.0,3.588e-10,1.308e-10,174,0,0,0,0,0,0.0
ENSG00000146648,EGFR,2440214,ENST00000450046,4,691,571,0.3,1.6,8.834e-01,3.221e-01,455,2,0,0,0,0,0.0
ENSG00000146648,EGFR,2440218,ENST00000485503,3,665,545,27.8,28.9,7.868e+01,2.869e+01,332,1,0,2,0,0,0.4
ENSG00000146648,EGFR,2440222,ENST00000442591,18,2529,2409,0.0,0.0,8.876e-03,3.237e-03,2005,14,0,0,0,0,0.0
ENSG00000146648,EGFR,2440225,ENST00000454757,28,3938,3818,2011.1,1960.6,8.136e+02,2.967e+02,3826,26,0,0,0,6,29.8
ENSG00000105976,MET,2373682,ENST00000456159,3,767,647,8622.9,8639.4,2.059e+04,7.506e+03,711,2,2,2706,0,0,133.6
ENSG00000105976,MET,2374118,ENST00000397752,21,6635,6515,2078045.8,1975613.2,4.927e+05,1.796e+05,6579,20,0,10220,0,3718,30560.3
ENSG00000105976,MET,2374164,ENST00000318493,21,4632,4512,110482.5,163569.5,3.782e+04,1.379e+04,4591,20,1,255,188,3741,2530.2
ENSG00000105976,MET,2374173,ENST00000495962,6,741,621,292.7,313.5,7.279e+02,2.654e+02,635,4,1,114,0,739,4.8
ENSG00000105976,MET,2374179,ENST00000422097,4,688,568,4967.8,8217.8,1.351e+04,4.926e+03,688,3,0,0,0,342,127.1
ENSG00000105976,MET,2374188,ENST00000454623,3,475,355,1937.5,1349.2,8.430e+03,3.074e+03,475,2,1,616,0,66,20.9
ENSG00000105976,MET,2374206,ENST00000436117,9,2295,2175,174546.0,205678.3,1.240e+05,4.520e+04,2295,8,1,44,13,1888,3181.6
ENSG00000105976,MET,2374242,ENST00000539704,7,1460,1340,66364.1,102934.0,7.650e+04,2.789e+04,1392,5,0,0,0,636,1592.3
ENSG00000157764,BRAF,2318863,ENST00000496384,10,8294,8174,431.9,477.7,8.162e+01,2.976e+01,1306,9,1,427,1,33,16.9
ENSG00000157764,BRAF,2319041,ENST00000288602,18,2480,2360,14408.3,14103.3,9.430e+03,3.439e+03,2478,17,1,583,0,37,497.5
ENSG00000157764,BRAF,2319060,ENST00000479537,6,743,623,0.0,0.0,1.600e-03,5.834e-04,661,3,0,0,0,23,0.0
ENSG00000157764,BRAF,2319079,ENST00000497784,19,2336,2216,12074.6,13353.6,8.416e+03,3.069e+03,2336,18,2,103,0,37,471.1
ENSG00000157764,BRAF,2319105,ENST00000469930,3,1058,938,179.7,185.0,2.960e+02,1.079e+02,652,2,0,0,0,1,6.5
ENSG00000157168,NRG1,2436250,ENST00000518104,12,1453,1333,3.8,6.0,4.352e+00,1.587e+00,1407,9,0,0,0,0,0.1
ENSG00000157168,NRG1,2436255,ENST00000519301,11,1785,1665,324.9,399.9,3.014e+02,1.099e+02,1739,9,0,0,0,0,4.8
ENSG00000157168,NRG1,2436267,ENST00000520407,5,1955,1835,611.9,429.1,5.151e+02,1.878e+02,1801,3,0,0,0,0,5.1
ENSG00000157168,NRG1,2436284,ENST00000523534,13,2516,2396,593.6,433.6,3.827e+02,1.395e+02,2512,11,0,0,0,0,5.2
ENSG00000157168,NRG1,2436292,ENST00000523079,11,2359,2239,208.1,240.4,1.435e+02,5.234e+01,1994,9,0,0,0,0,2.9
ENSG00000157168,NRG1,2436303,ENST00000287842,12,2483,2363,3.7,3.8,2.389e+00,8.710e-01,2237,10,0,0,0,0,0.0
ENSG00000157168,NRG1,2436332,ENST00000521670,13,1769,1649,308.3,358.1,2.887e+02,1.053e+02,1622,10,2,63,0,0,4.3
ENSG00000157168,NRG1,2436344,ENST00000405005,12,1992,1872,158.6,211.0,1.309e+02,4.773e+01,1847,9,0,0,0,0,2.5
ENSG00000157168,NRG1,2436347,ENST00000518206,6,886,766,0.0,0.0,1.098e-06,4.003e-07,840,4,0,0,0,0,0.0
ENSG00000157168,NRG1,2436357,ENST00000522569,6,659,539,0.0,0.0,6.644e-08,2.423e-08,513,5,0,0,0,0,0.0
ENSG00000157168,NRG1,2436368,ENST00000520502,3,1330,1210,591.9,643.7,7.556e+02,2.755e+02,1251,2,1,102,0,0,7.7
ENSG00000157168,NRG1,2436372,ENST00000523041,2,1094,974,109.6,90.0,1.738e+02,6.337e+01,1032,0,0,0,0,0,1.1
ENSG00000157168,NRG1,2436376,ENST00000518084,5,555,435,14.1,17.8,5.014e+01,1.828e+01,426,3,0,0,0,0,0.2
ENSG00000157168,NRG1,2436377,ENST00000522402,5,570,450,0.0,0.0,1.821e-14,6.642e-15,384,3,0,0,0,0,0.0
ENSG00000157168,NRG1,2436382,ENST00000519240,5,563,443,0.0,0.0,1.918e-14,6.996e-15,448,4,0,0,0,0,0.0
ENSG00000157168,NRG1,2436387,ENST00000523681,2,1173,1053,0.0,0.0,0.000e+00,0.000e+00,24,0,0,0,0,0,0.0
