GeneId,GeneName,Chromosome,Strand,Position,Type,FragCount,SplicedFragCount,TotalDepth,TranscriptInfo
ENSG00000132170,PPARG,3,1,12330633,DONOR,360,0,1275,ENST00000455517-1;ENST00000397012-1;ENST00000497594-1;ENST00000397026-1
ENSG00000132170,PPARG,3,1,12353879,ACCEPTOR,501,7,1485,ENST00000397010-2;ENST00000309576-2;ENST00000397012-2;ENST00000397026-2;ENST00000497594-2;ENST00000438682-2
ENSG00000132170,PPARG,3,1,12353952,DONOR,156,4,1454,ENST00000397010-2;ENST00000309576-2;ENST00000397012-2;ENST00000397026-2;ENST00000497594-2;ENST00000438682-2;ENST00000397000-1;ENST00000539812-1
ENSG00000132170,PPARG,3,1,12393173,DONOR,425,0,564,ENST00000477039-1;ENST00000287820-1;ENST00000397023-1
ENSG00000132170,PPARG,3,1,12421203,ACCEPTOR,175,2,2295,ENST00000455517-2;ENST00000397010-3;ENST00000397029-2;ENST00000309576-3;ENST00000397015-2;ENST00000397012-3;ENST00000397026-4;ENST00000497594-3;ENST00000438682-3;ENST00000397000-2;ENST00000477039-2;ENST00000287820-2;ENST00000397023-3;ENST00000539812-2
ENSG00000132170,PPARG,3,1,12421430,DONOR,270,43,1129,ENST00000396999-1;ENST00000397010-3;ENST00000397029-2;ENST00000309576-3;ENST00000397015-2;ENST00000397012-3;ENST00000397026-4;ENST00000497594-3;ENST00000438682-3;ENST00000397000-2;ENST00000477039-2;ENST00000287820-2;ENST00000397023-3;ENST00000539812-2
ENSG00000132170,PPARG,3,1,12422821,ACCEPTOR,67,1,935,ENST00000438682-4;ENST00000397010-4;ENST00000397029-3;ENST00000309576-4;ENST00000397015-3;ENST00000397012-4;ENST00000397026-5;ENST00000497594-4;ENST00000397000-3;ENST00000477039-3;ENST00000287820-3;ENST00000397023-4;ENST00000396999-2;ENST00000539812-3
ENSG00000132170,PPARG,3,1,12422990,DONOR,84,29,755,ENST00000397010-4;ENST00000397029-3;ENST00000309576-4;ENST00000397015-3;ENST00000397012-4;ENST00000397026-5;ENST00000497594-4;ENST00000397000-3;ENST00000477039-3;ENST00000287820-3;ENST00000397023-4;ENST00000396999-2;ENST00000539812-3
ENSG00000132170,PPARG,3,1,12434113,ACCEPTOR,59,1,742,ENST00000397010-5;ENST00000309576-5;ENST00000397015-4;ENST00000397012-5;ENST00000397026-6;ENST00000497594-5;ENST00000397000-4;ENST00000477039-4;ENST00000287820-4;ENST00000397023-5;ENST00000396999-3;ENST00000539812-4
ENSG00000132170,PPARG,3,1,12434251,DONOR,291,9,1147,ENST00000397010-5;ENST00000309576-5;ENST00000397015-4;ENST00000397012-5;ENST00000397026-6;ENST00000497594-5;ENST00000397000-4;ENST00000477039-4;ENST00000287820-4;ENST00000397023-5;ENST00000396999-3;ENST00000539812-4
ENSG00000132170,PPARG,3,1,12447381,ACCEPTOR,126,2,827,ENST00000397010-6;ENST00000309576-6;ENST00000397015-5;ENST00000397012-6;ENST00000397026-7;ENST00000397000-5;ENST00000287820-5;ENST00000397023-6;ENST00000396999-5;ENST00000539812-5;ENST00000497594-6;ENST00000477039-5
ENSG00000132170,PPARG,3,1,12458203,ACCEPTOR,37,0,1082,ENST00000397010-7;ENST00000309576-7;ENST00000397015-6;ENST00000397012-7;ENST00000397026-8;ENST00000287820-6;ENST00000397023-7;ENST00000396999-6
ENSG00000132170,PPARG,3,1,12458653,DONOR,9,0,1023,ENST00000397010-7;ENST00000309576-7;ENST00000397015-6;ENST00000397012-7;ENST00000397026-8;ENST00000287820-6;ENST00000397023-7;ENST00000396999-6
ENSG00000132170,PPARG,3,1,12475397,ACCEPTOR,75,2,1034,ENST00000397026-9;ENST00000397000-6;ENST00000539812-6;ENST00000397015-7;ENST00000397010-8;ENST00000309576-8;ENST00000397012-8;ENST00000397023-8;ENST00000287820-7
ENSG00000184012,TMPRSS2,21,-1,42838080,ACCEPTOR,24,7,263,ENST00000488556-2;ENST00000458356-14;ENST00000398585-14;ENST00000332149-14
ENSG00000184012,TMPRSS2,21,-1,42839661,DONOR,22,0,278,ENST00000488556-1;ENST00000332149-13;ENST00000458356-13;ENST00000454499-14;ENST00000398585-13
ENSG00000184012,TMPRSS2,21,-1,42840323,DONOR,22,0,215,ENST00000332149-12;ENST00000458356-12;ENST00000454499-13;ENST00000398585-12;ENST00000469395-1
ENSG00000184012,TMPRSS2,21,-1,42842575,DONOR,27,1,294,ENST00000332149-11;ENST00000458356-11;ENST00000454499-12;ENST00000398585-11
ENSG00000184012,TMPRSS2,21,-1,42842670,ACCEPTOR,14,7,216,ENST00000332149-11;ENST00000458356-11;ENST00000454499-12;ENST00000398585-11
ENSG00000184012,TMPRSS2,21,-1,42843733,DONOR,11,0,215,ENST00000332149-10;ENST00000458356-10;ENST00000454499-11;ENST00000398585-10
ENSG00000184012,TMPRSS2,21,-1,42843908,ACCEPTOR,18,0,259,ENST00000332149-10;ENST00000458356-10;ENST00000454499-11;ENST00000398585-10
ENSG00000184012,TMPRSS2,21,-1,42845252,DONOR,3,0,245,ENST00000332149-9;ENST00000458356-9;ENST00000454499-10;ENST00000398585-9
ENSG00000184012,TMPRSS2,21,-1,42845423,ACCEPTOR,11,5,265,ENST00000332149-9;ENST00000458356-9;ENST00000454499-10;ENST00000398585-9;ENST00000424093-8
ENSG00000184012,TMPRSS2,21,-1,42848504,DONOR,5,0,278,ENST00000332149-8;ENST00000458356-8;ENST00000454499-9;ENST00000424093-7;ENST00000398585-8
ENSG00000184012,TMPRSS2,21,-1,42848547,ACCEPTOR,20,6,259,ENST00000332149-8;ENST00000458356-8;ENST00000454499-9;ENST00000424093-7;ENST00000398585-8
ENSG00000184012,TMPRSS2,21,-1,42851099,DONOR,31,0,289,ENST00000332149-7;ENST00000458356-7;ENST00000454499-8;ENST00000424093-6;ENST00000398585-7
ENSG00000184012,TMPRSS2,21,-1,42851209,ACCEPTOR,49,14,332,ENST00000332149-7;ENST00000458356-7;ENST00000454499-8;ENST00000424093-6;ENST00000398585-7
ENSG00000184012,TMPRSS2,21,-1,42852403,DONOR,39,1,310,ENST00000332149-6;ENST00000458356-6;ENST00000454499-7;ENST00000424093-5;ENST00000398585-6
ENSG00000184012,TMPRSS2,21,-1,42852529,ACCEPTOR,30,14,252,ENST00000332149-6;ENST00000458356-6;ENST00000454499-7;ENST00000424093-5;ENST00000398585-6
ENSG00000184012,TMPRSS2,21,-1,42860321,DONOR,19,0,217,ENST00000332149-5;ENST00000458356-5;ENST00000454499-6;ENST00000398585-5
ENSG00000184012,TMPRSS2,21,-1,42860440,ACCEPTOR,25,0,234,ENST00000463138-4;ENST00000332149-5;ENST00000458356-5;ENST00000454499-6;ENST00000398585-5
ENSG00000184012,TMPRSS2,21,-1,42861434,DONOR,37,6,282,ENST00000332149-4;ENST00000458356-4;ENST00000454499-5;ENST00000424093-4;ENST00000463138-3;ENST00000398585-4
ENSG00000184012,TMPRSS2,21,-1,42861520,ACCEPTOR,33,13,247,ENST00000332149-4;ENST00000458356-4;ENST00000454499-5;ENST00000424093-4;ENST00000463138-3;ENST00000398585-4
ENSG00000184012,TMPRSS2,21,-1,42866283,DONOR,60,0,279,ENST00000332149-3;ENST00000458356-3;ENST00000454499-4;ENST00000424093-3;ENST00000455813-3;ENST00000398585-3
ENSG00000184012,TMPRSS2,21,-1,42866505,ACCEPTOR,52,0,998,ENST00000332149-3;ENST00000458356-3;ENST00000454499-4;ENST00000424093-3;ENST00000455813-3;ENST00000398585-3
ENSG00000184012,TMPRSS2,21,-1,42870046,DONOR,28,0,984,ENST00000332149-2;ENST00000458356-2;ENST00000454499-3;ENST00000424093-2;ENST00000497881-2;ENST00000463138-2;ENST00000455813-2;ENST00000398585-2
ENSG00000184012,TMPRSS2,21,-1,42870116,ACCEPTOR,36,9,673,ENST00000332149-2;ENST00000458356-2;ENST00000454499-3;ENST00000424093-2;ENST00000497881-2;ENST00000463138-2;ENST00000455813-2;ENST00000398585-2
ENSG00000184012,TMPRSS2,21,-1,42879877,DONOR,3,0,133,ENST00000458356-1;ENST00000398585-1
ENSG00000184012,TMPRSS2,21,-1,42880008,DONOR,11,0,481,ENST00000463138-1;ENST00000332149-1;ENST00000424093-1;ENST00000497881-1
ENSG00000182578,CSF1R,5,-1,149433787,ACCEPTOR,55,35,477,ENST00000504875-20;ENST00000286301-22;ENST00000509861-2
ENSG00000182578,CSF1R,5,-1,149433885,DONOR,33,1,538,ENST00000509861-1;ENST00000504875-19;ENST00000286301-21
ENSG00000182578,CSF1R,5,-1,149434800,DONOR,62,3,782,ENST00000504875-18;ENST00000286301-20
ENSG00000182578,CSF1R,5,-1,149434899,ACCEPTOR,88,43,809,ENST00000504875-18;ENST00000286301-20
ENSG00000182578,CSF1R,5,-1,149435589,DONOR,48,1,780,ENST00000504875-17;ENST00000286301-19;ENST00000515068-7
ENSG00000182578,CSF1R,5,-1,149435700,ACCEPTOR,8,0,493,ENST00000504875-17;ENST00000286301-19;ENST00000515068-7
ENSG00000182578,CSF1R,5,-1,149435782,DONOR,48,2,502,ENST00000504875-16;ENST00000286301-18;ENST00000515068-6
ENSG00000182578,CSF1R,5,-1,149435904,ACCEPTOR,30,2,900,ENST00000504875-16;ENST00000286301-18;ENST00000515068-6
ENSG00000182578,CSF1R,5,-1,149436850,DONOR,6,0,884,ENST00000504875-15;ENST00000286301-17;ENST00000515068-5
ENSG00000182578,CSF1R,5,-1,149436947,ACCEPTOR,77,59,863,ENST00000504875-15;ENST00000286301-17;ENST00000515068-5
ENSG00000182578,CSF1R,5,-1,149437067,DONOR,11,1,876,ENST00000504875-14;ENST00000286301-16;ENST00000515068-4
ENSG00000182578,CSF1R,5,-1,149437155,ACCEPTOR,27,11,415,ENST00000504875-14;ENST00000286301-16;ENST00000515068-4
ENSG00000182578,CSF1R,5,-1,149439263,DONOR,25,2,390,ENST00000286301-15
ENSG00000182578,CSF1R,5,-1,149439425,ACCEPTOR,37,17,443,ENST00000515239-5;ENST00000513609-4;ENST00000286301-15
ENSG00000182578,CSF1R,5,-1,149440425,DONOR,32,4,444,ENST00000504875-13;ENST00000286301-14;ENST00000515068-2;ENST00000515239-4;ENST00000513609-3
ENSG00000182578,CSF1R,5,-1,149440535,ACCEPTOR,13,0,547,ENST00000504875-13;ENST00000286301-14;ENST00000515068-2;ENST00000515239-4;ENST00000513609-3
ENSG00000182578,CSF1R,5,-1,149441054,DONOR,4,0,521,ENST00000504875-12;ENST00000286301-13;ENST00000515239-3;ENST00000513609-2
ENSG00000182578,CSF1R,5,-1,149441412,ACCEPTOR,78,34,776,ENST00000513609-2;ENST00000504875-11;ENST00000286301-12;ENST00000515239-2
ENSG00000182578,CSF1R,5,-1,149447778,DONOR,12,0,754,ENST00000504875-10;ENST00000286301-11
ENSG00000182578,CSF1R,5,-1,149447893,ACCEPTOR,43,31,415,ENST00000504875-10;ENST00000286301-11
ENSG00000182578,CSF1R,5,-1,149449436,DONOR,22,0,418,ENST00000504875-9;ENST00000286301-10
ENSG00000182578,CSF1R,5,-1,149449626,ACCEPTOR,29,23,505,ENST00000504875-9;ENST00000286301-10
ENSG00000182578,CSF1R,5,-1,149449745,DONOR,30,0,501,ENST00000504875-8;ENST00000286301-9
ENSG00000182578,CSF1R,5,-1,149449865,ACCEPTOR,16,0,1070,ENST00000504875-8;ENST00000286301-9
ENSG00000182578,CSF1R,5,-1,149450134,ACCEPTOR,142,90,1161,ENST00000504875-7;ENST00000286301-8;ENST00000543093-6
ENSG00000182578,CSF1R,5,-1,149452864,DONOR,179,2,1257,ENST00000504875-6;ENST00000286301-7
ENSG00000182578,CSF1R,5,-1,149453056,ACCEPTOR,50,18,354,ENST00000504875-6;ENST00000286301-7
ENSG00000182578,CSF1R,5,-1,149456998,ACCEPTOR,286,152,2041,ENST00000502660-5;ENST00000504875-5;ENST00000286301-6;ENST00000543093-5
ENSG00000182578,CSF1R,5,-1,149457675,DONOR,95,6,2022,ENST00000504875-4;ENST00000286301-5;ENST00000502660-4;ENST00000543093-4
ENSG00000182578,CSF1R,5,-1,149457811,ACCEPTOR,62,35,690,ENST00000504875-4;ENST00000286301-5;ENST00000502660-4;ENST00000543093-4
ENSG00000182578,CSF1R,5,-1,149459615,DONOR,18,0,679,ENST00000504875-3;ENST00000286301-4;ENST00000502660-3;ENST00000511344-3;ENST00000543093-3
ENSG00000182578,CSF1R,5,-1,149459899,ACCEPTOR,67,52,758,ENST00000504875-3;ENST00000286301-4;ENST00000502660-3;ENST00000511344-3;ENST00000543093-3
ENSG00000182578,CSF1R,5,-1,149460330,DONOR,23,0,811,ENST00000504875-2;ENST00000286301-3;ENST00000502660-2;ENST00000511344-2;ENST00000543093-2
ENSG00000182578,CSF1R,5,-1,149460587,ACCEPTOR,44,34,465,ENST00000504875-2;ENST00000286301-3;ENST00000502660-2;ENST00000511344-2;ENST00000543093-2
ENSG00000182578,CSF1R,5,-1,149465942,DONOR,13,0,439,ENST00000502660-1;ENST00000286301-2;ENST00000504875-1;ENST00000543093-1
ENSG00000182578,CSF1R,5,-1,149466170,ACCEPTOR,9,0,18,ENST00000286301-2
ENSG00000182578,CSF1R,5,-1,149492824,DONOR,18,0,30,ENST00000286301-1;ENST00000511344-1
ENSG00000148053,NTRK2,9,1,87284595,ACCEPTOR,7,0,12,ENST00000376214-3;ENST00000376213-3
ENSG00000148053,NTRK2,9,1,87285292,ACCEPTOR,6,0,61,ENST00000376208-2;ENST00000304053-2;ENST00000277120-2;ENST00000376214-4;ENST00000376213-4;ENST00000395882-2
ENSG00000148053,NTRK2,9,1,87317074,ACCEPTOR,2,1,277,ENST00000376208-3;ENST00000304053-3;ENST00000277120-3;ENST00000323115-2;ENST00000359847-2;ENST00000376214-5;ENST00000376213-5;ENST00000395882-3;ENST00000395866-2
ENSG00000148053,NTRK2,9,1,87317148,DONOR,10,8,388,ENST00000376208-3;ENST00000304053-3;ENST00000277120-3;ENST00000323115-2;ENST00000359847-2;ENST00000376214-5;ENST00000376213-5;ENST00000395882-3;ENST00000395866-2
ENSG00000148053,NTRK2,9,1,87317334,DONOR,14,0,320,ENST00000376208-4;ENST00000304053-4;ENST00000277120-4;ENST00000323115-3;ENST00000359847-3;ENST00000376214-6;ENST00000376213-6;ENST00000395882-4;ENST00000395866-3
ENSG00000148053,NTRK2,9,1,87322759,ACCEPTOR,5,0,301,ENST00000376208-5;ENST00000304053-5;ENST00000277120-5;ENST00000323115-4;ENST00000359847-4;ENST00000376214-7;ENST00000376213-7;ENST00000395882-5;ENST00000395866-4
ENSG00000148053,NTRK2,9,1,87322827,DONOR,8,7,279,ENST00000376208-5;ENST00000304053-5;ENST00000277120-5;ENST00000323115-4;ENST00000359847-4;ENST00000376214-7;ENST00000376213-7;ENST00000395882-5;ENST00000395866-4
ENSG00000148053,NTRK2,9,1,87325552,ACCEPTOR,6,1,283,ENST00000376208-6;ENST00000304053-6;ENST00000277120-6;ENST00000323115-5;ENST00000359847-5;ENST00000376214-8;ENST00000376213-8;ENST00000395882-6;ENST00000395866-5
ENSG00000148053,NTRK2,9,1,87325706,DONOR,21,16,239,ENST00000376208-6;ENST00000304053-6;ENST00000277120-6;ENST00000323115-5;ENST00000359847-5;ENST00000376214-8;ENST00000376213-8;ENST00000395882-6;ENST00000395866-5
ENSG00000148053,NTRK2,9,1,87338488,ACCEPTOR,16,0,234,ENST00000376208-7;ENST00000304053-7;ENST00000277120-7;ENST00000323115-6;ENST00000359847-6;ENST00000376214-9;ENST00000376213-9;ENST00000395882-7;ENST00000395866-6
ENSG00000148053,NTRK2,9,1,87338624,DONOR,5,0,173,ENST00000376208-7;ENST00000304053-7;ENST00000277120-7;ENST00000323115-6;ENST00000359847-6;ENST00000376214-9;ENST00000376213-9;ENST00000395882-7;ENST00000395866-6
ENSG00000148053,NTRK2,9,1,87339139,ACCEPTOR,12,2,184,ENST00000376208-8;ENST00000304053-8;ENST00000277120-8;ENST00000323115-7;ENST00000359847-7;ENST00000376214-10;ENST00000376213-10;ENST00000395882-8;ENST00000395866-7
ENSG00000148053,NTRK2,9,1,87339271,DONOR,14,0,592,ENST00000376208-8;ENST00000304053-8;ENST00000277120-8;ENST00000323115-7;ENST00000359847-7;ENST00000376214-10;ENST00000376213-10;ENST00000395882-8;ENST00000395866-7
ENSG00000148053,NTRK2,9,1,87342569,ACCEPTOR,5,0,586,ENST00000376208-9;ENST00000304053-9;ENST00000277120-9;ENST00000323115-8;ENST00000359847-8;ENST00000376214-11;ENST00000376213-11;ENST00000395882-9;ENST00000395866-8
ENSG00000148053,NTRK2,9,1,87342874,DONOR,8,4,307,ENST00000376208-9;ENST00000304053-9;ENST00000277120-9;ENST00000323115-8;ENST00000359847-8;ENST00000376214-11;ENST00000376213-11;ENST00000395882-9;ENST00000395866-8
ENSG00000148053,NTRK2,9,1,87356842,DONOR,4,0,323,ENST00000376208-10;ENST00000304053-10;ENST00000277120-10;ENST00000323115-9;ENST00000359847-9;ENST00000376214-12;ENST00000376213-12;ENST00000395882-10;ENST00000395866-9
ENSG00000148053,NTRK2,9,1,87359888,ACCEPTOR,15,5,330,ENST00000376208-11;ENST00000304053-11;ENST00000277120-11;ENST00000323115-10;ENST00000359847-10;ENST00000376214-13;ENST00000376213-13;ENST00000395882-11;ENST00000395866-10
ENSG00000148053,NTRK2,9,1,87359988,DONOR,4,2,106,ENST00000376208-11;ENST00000304053-11;ENST00000277120-11;ENST00000323115-10;ENST00000359847-10;ENST00000376214-13;ENST00000376213-13;ENST00000395882-11;ENST00000395866-10
ENSG00000148053,NTRK2,9,1,87366901,ACCEPTOR,2,1,106,ENST00000376208-12;ENST00000304053-12;ENST00000277120-12;ENST00000323115-11;ENST00000359847-11;ENST00000376214-14;ENST00000376213-14;ENST00000395882-12;ENST00000395866-11
ENSG00000148053,NTRK2,9,1,87367000,DONOR,26,17,326,ENST00000376208-12;ENST00000304053-12;ENST00000277120-12;ENST00000323115-11;ENST00000359847-11;ENST00000376214-14;ENST00000376213-14;ENST00000395882-12;ENST00000395866-11
ENSG00000148053,NTRK2,9,1,87425457,ACCEPTOR,12,0,298,ENST00000359847-12;ENST00000395866-12;ENST00000395882-13
ENSG00000148053,NTRK2,9,1,87482158,ACCEPTOR,3,0,23,ENST00000376208-13;ENST00000304053-14;ENST00000277120-14;ENST00000323115-12;ENST00000376214-16;ENST00000376213-15
ENSG00000148053,NTRK2,9,1,87482346,DONOR,5,0,17,ENST00000376208-13;ENST00000304053-14;ENST00000277120-14;ENST00000323115-12;ENST00000376214-16;ENST00000376213-15
ENSG00000148053,NTRK2,9,1,87549207,DONOR,4,0,13,ENST00000277120-15;ENST00000323115-13;ENST00000376214-17;ENST00000376213-16
ENSG00000148053,NTRK2,9,1,87563377,ACCEPTOR,3,0,12,ENST00000277120-16;ENST00000323115-14;ENST00000376214-18;ENST00000376213-17
ENSG00000148053,NTRK2,9,1,87635279,DONOR,2,1,6,ENST00000277120-18;ENST00000323115-16;ENST00000376214-20;ENST00000376213-19
ENSG00000143924,EML4,2,1,42396776,DONOR,60,31,512,ENST00000318522-1;ENST00000482660-1;ENST00000402711-1;ENST00000401738-1;ENST00000409040-1
ENSG00000143924,EML4,2,1,42472645,ACCEPTOR,17,0,452,ENST00000482660-3;ENST00000318522-2;ENST00000402711-2;ENST00000409040-2;ENST00000401738-2
ENSG00000143924,EML4,2,1,42472827,DONOR,30,0,1227,ENST00000318522-2;ENST00000402711-2;ENST00000409040-2;ENST00000401738-2
ENSG00000143924,EML4,2,1,42483641,ACCEPTOR,143,1,1292,ENST00000318522-3;ENST00000402711-3;ENST00000409040-3;ENST00000401738-3
ENSG00000143924,EML4,2,1,42483770,DONOR,131,5,767,ENST00000318522-3;ENST00000402711-3;ENST00000409040-3;ENST00000401738-3
ENSG00000143924,EML4,2,1,42488261,ACCEPTOR,88,1,486,ENST00000318522-4;ENST00000401738-4;ENST00000409040-4
ENSG00000143924,EML4,2,1,42490318,ACCEPTOR,292,5,1774,ENST00000318522-5;ENST00000402711-4;ENST00000401738-5
ENSG00000143924,EML4,2,1,42490446,DONOR,32,5,998,ENST00000318522-5;ENST00000402711-4;ENST00000401738-5
ENSG00000143924,EML4,2,1,42491846,ACCEPTOR,23,0,968,ENST00000318522-6;ENST00000402711-5;ENST00000401738-6
ENSG00000143924,EML4,2,1,42491871,DONOR,12,0,1266,ENST00000318522-6;ENST00000402711-5;ENST00000401738-6
ENSG00000143924,EML4,2,1,42507990,ACCEPTOR,117,5,1310,ENST00000318522-7;ENST00000402711-6;ENST00000401738-8
ENSG00000143924,EML4,2,1,42508113,DONOR,113,47,1369,ENST00000318522-7;ENST00000402711-6;ENST00000401738-8
ENSG00000143924,EML4,2,1,42509963,ACCEPTOR,150,0,1438,ENST00000318522-8;ENST00000402711-7;ENST00000401738-9
ENSG00000143924,EML4,2,1,42510112,DONOR,105,5,871,ENST00000480320-1;ENST00000318522-8;ENST00000402711-7;ENST00000401738-9
ENSG00000143924,EML4,2,1,42511774,ACCEPTOR,302,6,1168,ENST00000318522-9;ENST00000402711-8;ENST00000401738-10;ENST00000480320-2
ENSG00000143924,EML4,2,1,42511843,DONOR,201,2,957,ENST00000318522-9;ENST00000402711-8;ENST00000401738-10;ENST00000480320-2
ENSG00000143924,EML4,2,1,42513519,DONOR,130,35,821,ENST00000318522-10;ENST00000402711-9;ENST00000401738-11;ENST00000480320-3;ENST00000406175-1
ENSG00000143924,EML4,2,1,42515367,ACCEPTOR,129,0,857,ENST00000318522-11;ENST00000402711-10;ENST00000401738-12;ENST00000406175-2;ENST00000480320-4
ENSG00000143924,EML4,2,1,42522265,ACCEPTOR,133,3,983,ENST00000318522-12;ENST00000402711-11;ENST00000401738-13;ENST00000406175-3
ENSG00000143924,EML4,2,1,42522399,DONOR,14,1,800,ENST00000318522-12;ENST00000402711-11;ENST00000401738-13;ENST00000406175-3
ENSG00000143924,EML4,2,1,42522521,ACCEPTOR,48,3,806,ENST00000318522-13;ENST00000402711-12;ENST00000401738-14;ENST00000406175-4
ENSG00000143924,EML4,2,1,42522656,DONOR,75,38,872,ENST00000318522-13;ENST00000402711-12;ENST00000401738-14;ENST00000406175-4
ENSG00000143924,EML4,2,1,42528381,ACCEPTOR,46,1,871,ENST00000318522-14;ENST00000402711-13;ENST00000401738-15;ENST00000406175-5
ENSG00000143924,EML4,2,1,42528532,DONOR,148,83,1268,ENST00000318522-14;ENST00000402711-13;ENST00000401738-15;ENST00000406175-5;ENST00000453191-1
ENSG00000143924,EML4,2,1,42530244,ACCEPTOR,110,1,1309,ENST00000318522-15;ENST00000402711-14;ENST00000401738-16;ENST00000406175-6;ENST00000453191-2
ENSG00000143924,EML4,2,1,42530369,DONOR,113,27,865,ENST00000318522-15;ENST00000402711-14;ENST00000401738-16;ENST00000406175-6;ENST00000453191-2
ENSG00000143924,EML4,2,1,42530455,ACCEPTOR,117,2,819,ENST00000318522-16;ENST00000402711-15;ENST00000401738-17;ENST00000406175-7;ENST00000453191-3
ENSG00000143924,EML4,2,1,42530586,DONOR,212,37,829,ENST00000318522-16;ENST00000402711-15;ENST00000401738-17;ENST00000406175-7;ENST00000453191-3
ENSG00000143924,EML4,2,1,42531624,ACCEPTOR,68,2,755,ENST00000318522-17;ENST00000402711-16;ENST00000401738-18;ENST00000406175-8;ENST00000453191-4
ENSG00000143924,EML4,2,1,42531691,DONOR,205,23,822,ENST00000318522-17;ENST00000402711-16;ENST00000401738-18;ENST00000406175-8;ENST00000453191-4
ENSG00000143924,EML4,2,1,42543102,ACCEPTOR,57,3,594,ENST00000318522-18;ENST00000402711-17;ENST00000401738-19;ENST00000406175-9
ENSG00000143924,EML4,2,1,42543190,DONOR,163,12,864,ENST00000318522-18;ENST00000402711-17;ENST00000401738-19;ENST00000406175-9
ENSG00000143924,EML4,2,1,42544567,ACCEPTOR,112,6,728,ENST00000318522-19;ENST00000402711-18;ENST00000401738-20;ENST00000406175-10
ENSG00000143924,EML4,2,1,42544664,DONOR,106,38,1015,ENST00000472632-1;ENST00000318522-19;ENST00000402711-18;ENST00000401738-20;ENST00000406175-10
ENSG00000143924,EML4,2,1,42552607,ACCEPTOR,115,11,1151,ENST00000318522-20;ENST00000402711-19;ENST00000401738-21;ENST00000406175-11;ENST00000453191-5
ENSG00000143924,EML4,2,1,42552694,DONOR,61,46,1173,ENST00000318522-20;ENST00000402711-19;ENST00000401738-21;ENST00000406175-11;ENST00000453191-5
ENSG00000143924,EML4,2,1,42553294,ACCEPTOR,161,10,1282,ENST00000318522-21;ENST00000402711-20;ENST00000401738-22;ENST00000406175-12;ENST00000453191-6
ENSG00000143924,EML4,2,1,42553392,DONOR,53,23,536,ENST00000318522-21;ENST00000402711-20;ENST00000401738-22;ENST00000406175-12;ENST00000453191-6
ENSG00000143924,EML4,2,1,42556026,ACCEPTOR,62,2,539,ENST00000318522-22;ENST00000402711-21;ENST00000401738-23;ENST00000406175-13;ENST00000453191-7
ENSG00000143924,EML4,2,1,42556156,DONOR,135,71,976,ENST00000318522-22;ENST00000402711-21;ENST00000401738-23;ENST00000406175-13;ENST00000453191-7
ENSG00000143924,EML4,2,1,42556874,ACCEPTOR,74,0,932,ENST00000318522-23;ENST00000406175-14;ENST00000453191-8;ENST00000402711-22;ENST00000401738-24
ENSG00000170759,KIF5B,10,-1,32300444,ACCEPTOR,142,73,1352,ENST00000302418-26
ENSG00000170759,KIF5B,10,-1,32304437,DONOR,130,17,1425,ENST00000302418-25
ENSG00000170759,KIF5B,10,-1,32304587,ACCEPTOR,200,110,2073,ENST00000302418-25
ENSG00000170759,KIF5B,10,-1,32306071,DONOR,86,0,2075,ENST00000302418-24
ENSG00000170759,KIF5B,10,-1,32306287,ACCEPTOR,96,46,915,ENST00000302418-24;ENST00000493889-5
ENSG00000170759,KIF5B,10,-1,32306980,DONOR,30,1,909,ENST00000302418-23;ENST00000493889-4
ENSG00000170759,KIF5B,10,-1,32307084,ACCEPTOR,179,62,1843,ENST00000302418-23;ENST00000493889-4
ENSG00000170759,KIF5B,10,-1,32307244,DONOR,91,0,1782,ENST00000302418-22
ENSG00000170759,KIF5B,10,-1,32307315,ACCEPTOR,257,59,2033,ENST00000302418-22
ENSG00000170759,KIF5B,10,-1,32307430,DONOR,169,0,2043,ENST00000302418-21;ENST00000493889-3
ENSG00000170759,KIF5B,10,-1,32307490,ACCEPTOR,152,50,2066,ENST00000302418-21;ENST00000493889-3
ENSG00000170759,KIF5B,10,-1,32308786,DONOR,214,7,2040,ENST00000302418-20;ENST00000493889-2
ENSG00000170759,KIF5B,10,-1,32308887,ACCEPTOR,128,0,2317,ENST00000302418-20;ENST00000493889-2
ENSG00000170759,KIF5B,10,-1,32309950,DONOR,125,4,2289,ENST00000493889-1;ENST00000302418-19
ENSG00000170759,KIF5B,10,-1,32310059,ACCEPTOR,221,66,1778,ENST00000302418-19
ENSG00000170759,KIF5B,10,-1,32310154,DONOR,69,0,1720,ENST00000302418-18
ENSG00000170759,KIF5B,10,-1,32310215,ACCEPTOR,130,71,1856,ENST00000302418-18
ENSG00000170759,KIF5B,10,-1,32311068,DONOR,50,0,1816,ENST00000302418-17
ENSG00000170759,KIF5B,10,-1,32311185,ACCEPTOR,46,1,1532,ENST00000302418-17
ENSG00000170759,KIF5B,10,-1,32311776,DONOR,109,0,1639,ENST00000302418-16
ENSG00000170759,KIF5B,10,-1,32311964,ACCEPTOR,98,67,1388,ENST00000302418-16
ENSG00000170759,KIF5B,10,-1,32317356,DONOR,73,0,1472,ENST00000302418-15
ENSG00000170759,KIF5B,10,-1,32317499,ACCEPTOR,166,108,2095,ENST00000302418-15
ENSG00000170759,KIF5B,10,-1,32320001,DONOR,93,4,2091,ENST00000302418-14
ENSG00000170759,KIF5B,10,-1,32320207,ACCEPTOR,106,51,1657,ENST00000302418-14
